HMDB0006853 C4H4O
HMDB0045337 C57H94O6
HMDB0263319 C37H67O9P
HMDB0115606 C26H51O8P
HMDB0055595 C61H110O5
HMDB0009677 C45H78NO7P
HMDB0051243 C65H106O6
HMDB0005396 C59H112O6
HMDB0262858 C36H63O9P
HMDB0009466 C45H72NO8P
HMDB0046132 C61H108O6
HMDB0060457 C3H3ClO2
HMDB0029357 C47H70O20
HMDB0014767 C8H8Cl2N4
HMDB0288735 C52H94NO10P
HMDB0051362 C65H102O6
HMDB0266609 C31H53O9P
HMDB0051540 C59H100O6
HMDB0001095 C16H25N5O15P2
HMDB0288598 C52H96NO9P
HMDB0263302 C39H69O10P
HMDB0048790 C59H106O6
HMDB0053678 C59H100O6
HMDB0044502 C55H98O6
HMDB0037384 C41H28O27
HMDB0055678 C67H100O6
HMDB0056255 C45H82O5
HMDB0286006 C44H78NO9P
HMDB0049696 C57H102O5
HMDB0050357 C61H114O6
HMDB0289203 C50H88NO10P
HMDB0053980 C67H106O6
HMDB0052646 C59H96O6
HMDB0013461 C49H97N2O6P
HMDB0053234 C65H100O6
HMDB0055272 C63H100O6
HMDB0289170 C50H90NO10P
HMDB0287499 C48H78NO9P
HMDB0005383 C57H106O6
HMDB0052059 C65H110O6
HMDB0046267 C57H104O6
HMDB0043299 C60H106O6
HMDB0012425 C44H74NO10P
HMDB0010483 C59H98O6
HMDB0053213 C63H102O6
HMDB0056227 C45H76O5
HMDB0286511 C46H86NO11P
HMDB0003822 C29H48O2
HMDB0008110 C46H88NO8P
HMDB0043071 C56H100O6
HMDB0043197 C58H110O6
HMDB0265838 C47H77O9P
HMDB0265081 C41H69O9P
HMDB0008351 C50H88NO8P
HMDB0288251 C50H84NO10P
HMDB0044210 C61H108O6
HMDB0042943 C55H102O5
HMDB0004194 C7H8N2O2
HMDB0011147 C23H46O4
HMDB0048952 C57H92O6
HMDB0030593 C24H26O7
HMDB0052358 C67H112O6
HMDB0048354 C57H92O6
HMDB0288157 C53H88NO9P
HMDB0054829 C69H110O6
HMDB0047493 C73H136O6
HMDB0001389 C13H16N2O2
HMDB0263675 C41H75O9P
HMDB0015116 C15H21N3O2
HMDB0043965 C59H104O6
HMDB0053640 C63H108O5
HMDB0265744 C43H77O9P
HMDB0010680 C42H73O10P
HMDB0054930 C63H102O6
HMDB0288479 C50H84NO11P
HMDB0054467 C65H106O6
HMDB0048649 C55H94O6
HMDB0042981 C54H94O6
HMDB0050021 C57H100O6
HMDB0049619 C59H100O6
HMDB0287956 C48H88NO9P
HMDB0285663 C44H76NO9P
HMDB0042613 C57H98O6
HMDB0052828 C65H100O6
HMDB0012395 C46H76NO10P
HMDB0051113 C67H112O6
HMDB0048511 C59H106O6
HMDB0054857 C65H100O6
HMDB0007924 C44H76NO8P
HMDB0050561 C65H114O6
HMDB0042411 C59H108O6
HMDB0052750 C57H92O6
HMDB0031331 C2H3ClO2
HMDB0052266 C71H118O6
HMDB0004923 C72H126N4O34
HMDB0060198 C43H66N7O17P3S
HMDB0285914 C44H80NO9P
HMDB0264633 C43H77O9P
HMDB0265453 C44H79O9P
HMDB0030863 C25H26O6
HMDB0055625 C61H108O5
HMDB0287495 C46H78NO11P
HMDB0042159 C51H96O6
HMDB0050267 C61H98O6
HMDB0008766 C50H92NO8P
HMDB0015093 C6H8O4.2H3N.Pt
HMDB0000917 C24H40O5
HMDB0115588 C43H69O8P
HMDB0033038 C36H28O15
HMDB0053534 C67H112O6
HMDB0007609 C47H90O5
HMDB0011814 C89H159N3O39
HMDB0047329 C69H126O6
HMDB0030561 C17H12O6
HMDB0008820 C50H96NO7P
HMDB0265137 C43H69O9P
HMDB0050479 C61H106O6
HMDB0052977 C61H100O6
HMDB0014331 C10H17NOS
HMDB0005384 C55H100O6
HMDB0047805 C55H96O6
HMDB0014578 C21H21N
HMDB0267974 C41H73O11P
HMDB0055721 C61H96O6
HMDB0040609 C21H16O10
HMDB0006821 C9H18N5O14P3
HMDB0002087 C8H15NO3
HMDB0264077 C43H69O10P
HMDB0010164 C44H86NO10P
HMDB0263417 C39H65O9P
HMDB0050019 C61H100O6
HMDB0052682 C59H96O6
HMDB0036565 C13H20O
HMDB0288010 C50H90NO12P
HMDB0046245 C61H114O5
HMDB0044949 C63H118O6
HMDB0266698 C39H69O8P
HMDB0010323 C14H19NO6
HMDB0054305 C63H94O6
HMDB0262983 C37H67O12P
HMDB0012058 C83H148N4O37
HMDB0010242 C81H146O17P2
HMDB0047853 C61H108O6
HMDB0053262 C61H104O5
HMDB0289686 C44H80NO8P
HMDB0257232 C10H16N2O
HMDB0048450 C52H92O6
HMDB0043075 C54H106O5
HMDB0053463 C63H106O6
HMDB0011970 C100H174N4O47
HMDB0048752 C57H100O6
HMDB0051635 C67H118O6
HMDB0045769 C61H114O6
HMDB0050438 C55H96O6
HMDB0262846 C36H63O9P
HMDB0011866 C76H139N3O29
HMDB0047745 C53H88O6
HMDB0288882 C32H52NO9P
HMDB0052089 C65H112O6
HMDB0268155 C43H77O9P
HMDB0045422 C65H104O6
HMDB0045633 C67H130O6
HMDB0286989 C46H90NO10P
HMDB0053235 C65H98O6
HMDB0038728 C13H16O10
HMDB0003351 C16H25N5O16P2
HMDB0055926 C61H102O5
HMDB0288116 C51H88NO11P
HMDB0007773 C43H64O5
HMDB0254271 C10H22NO7P
HMDB0263289 C39H69O9P
HMDB0053621 C63H102O6
HMDB0053169 C59H96O6
HMDB0014010 C17H19N3O4S
HMDB0051949 C67H126O6
HMDB0015658 C21H29NO2
HMDB0010396 C28H50NO7P
HMDB0011759 C32H65NO3
HMDB0264304 C41H65O9P
HMDB0044247 C65H112O6
HMDB0265416 C43H67O10P
HMDB0288135 C51H86NO9P
HMDB0049446 C61H102O6
HMDB0043737 C56H90O6
HMDB0055049 C65H102O6
HMDB0264354 C39H63O9P
HMDB0012352 C36H70NO10P
HMDB0288886 C32H52NO10P
HMDB0046227 C65H104O6
HMDB0047156 C73H140O6
HMDB0049126 C59H104O6
HMDB0060478 C9H13N3O5
HMDB0042441 C59H104O6
HMDB0262934 C38H63O10P
HMDB0046438 C59H106O6
HMDB0010602 C42H83O10P
HMDB0047696 C69H114O6
HMDB0265173 C43H71O12P
HMDB0051135 C67H112O6
HMDB0000076 C4H6N2O2
HMDB0000881 C10H7NO4
HMDB0046929 C67H108O6
HMDB0053152 C61H106O5
HMDB0288911 C48H82NO10P
HMDB0288005 C53H93N2O11PS
HMDB0055519 C61H92O6
HMDB0055561 C65H110O6
HMDB0289291 C46H78NO11P
HMDB0287848 C52H92NO10P
HMDB0050697 C67H112O6
HMDB0288653 C50H96NO9P
HMDB0012357 C40H76NO10P
HMDB0045697 C57H102O6
HMDB0265792 C48H82NO11PS
HMDB0054183 C61H98O6
HMDB0047983 C59H108O6
HMDB0055082 C69H106O6
HMDB0055800 C63H102O5
HMDB0007514 C43H74O5
HMDB0266728 C39H69O9P
HMDB0053901 C65H106O6
HMDB0265582 C45H79O10P
HMDB0009611 C45H80NO7P
HMDB0266144 C45H71O10P
HMDB0048529 C65H122O6
HMDB0052301 C69H122O6
HMDB0042715 C57H94O6
HMDB0007235 C43H72O5
HMDB0263082 C37H63O11P
HMDB0044672 C49H92O6
HMDB0266922 C38H67O9P
HMDB0054078 C67H114O6
HMDB0003848 C6H16O18P4
HMDB0043474 C60H102O6
HMDB0288972 C48H80NO10P
HMDB0267717 C38H69O11P
HMDB0045478 C59H114O6
HMDB0009923 C43H84O16P2
HMDB0045562 C61H116O6
HMDB0009592 C47H86NO8P
HMDB0052724 C65H102O6
HMDB0046247 C63H120O5
HMDB0001220 C20H32O5
HMDB0054156 C67H116O6
HMDB0263985 C41H73O11P
HMDB0050145 C67H116O6
HMDB0268096 C40H75O9P
HMDB0267315 C35H61O9P
HMDB0044383 C57H94O6
HMDB0053326 C65H112O6
HMDB0264151 C39H69O10P
HMDB0015224 C29H44O12
HMDB0286056 C42H78NO9P
HMDB0012052 C75H132N4O37
HMDB0044661 C59H106O5
HMDB0285670 C44H76NO9P
HMDB0009741 C45H90NO7P
HMDB0014996 C20H32O2
HMDB0007515 C43H72O5
HMDB0043021 C54H104O6
HMDB0266543 C23H41O9P
HMDB0043117 C62H118O6
HMDB0045111 C63H114O6
HMDB0266774 C41H69O8P
HMDB0265227 C43H71O11P
HMDB0053401 C59H100O6
HMDB0007289 C43H78O5
HMDB0043746 C60H106O6
HMDB0053994 C63H98O6
HMDB0046343 C63H118O6
HMDB0053707 C61H104O6
HMDB0009552 C45H86NO8P
HMDB0001480 C18H37NO2
HMDB0048933 C59H96O6
HMDB0047762 C54H92O6
HMDB0008624 C44H78NO8P
HMDB0049239 C53H100O5
HMDB0047403 C67H120O6
HMDB0051180 C63H108O6
HMDB0007719 C45H72O5
HMDB0043789 C60H98O6
HMDB0001314 C10H12N5O7P
HMDB0048804 C59H100O6
HMDB0263992 C41H69O9P
HMDB0005450 C61H114O6
HMDB0011658 C15H15NO8
HMDB0285904 C44H80NO9P
HMDB0002266 C6H8O4
HMDB0002640 C26H43NO9S
HMDB0010261 C83H148O17P2
HMDB0009665 C47H74NO8P
HMDB0267335 C35H61O9P
HMDB0287573 C48H80NO9P
HMDB0048751 C55H94O6
HMDB0115068 C41H79O8P
HMDB0289553 C46H84NO10P
HMDB0047274 C67H126O6
HMDB0046081 C59H106O6
HMDB0002104 C5H9NO3
HMDB0010581 C44H79O10P
HMDB0042922 C61H98O6
HMDB0267224 C48H87O9P
HMDB0287702 C48H80NO10P
HMDB0053766 C59H100O6
HMDB0052056 C63H110O6
HMDB0047940 C53H92O6
HMDB0053185 C61H100O6
HMDB0289117 C52H90NO10P
HMDB0267112 C44H79O9P
HMDB0008182 C46H76NO8P
HMDB0287054 C48H86NO9P
HMDB0055765 C65H102O6
HMDB0006979 C48H87N3O15P2
HMDB0266146 C47H71O9P
HMDB0008357 C44H84NO7P
HMDB0047665 C69H118O6
HMDB0007884 C42H76NO8P
HMDB0051475 C61H118O5
HMDB0263933 C39H67O11P
HMDB0044393 C65H122O6
HMDB0009538 C49H86NO8P
HMDB0054514 C63H108O6
HMDB0008312 C48H86NO8P
HMDB0046556 C67H124O6
HMDB0286650 C46H80NO12P
HMDB0015078 C9H13N3O3
HMDB0049431 C61H110O6
HMDB0048052 C63H116O6
HMDB0288078 C51H88NO9P
HMDB0007157 C37H70O5
HMDB0043955 C57H104O6
HMDB0005375 C55H104O6
HMDB0052044 C59H112O5
HMDB0002434 C6H6O2
HMDB0000885 C43H76O2
HMDB0055565 C63H116O5
HMDB0052944 C55H94O6
HMDB0264417 C42H75O9P
HMDB0286537 C46H80NO9P
HMDB0289426 C44H80NO8P
HMDB0052722 C63H100O6
HMDB0286959 C48H88NO11P
HMDB0054319 C63H106O5
HMDB0264442 C45H80NO11PS
HMDB0288768 C52H92NO11P
HMDB0044459 C59H98O6
HMDB0286275 C48H84NO10P
HMDB0045852 C65H120O6
HMDB0265313 C43H69O10P
HMDB0047667 C71H124O6
HMDB0045356 C59H100O6
HMDB0054561 C69H116O6
HMDB0285627 C42H78NO10P
HMDB0044790 C61H114O6
HMDB0050889 C62H112O6
HMDB0015598 C10H21NO7
HMDB0009184 C37H66NO8P
HMDB0052212 C69H118O6
HMDB0039187 C35H30O22
HMDB0001088 C25H42N7O17P3S
HMDB0042291 C53H96O6
HMDB0285843 C41H76NO9P
HMDB0267147 C44H79O11P
HMDB0056099 C45H84O5
HMDB0044047 C51H88O6
HMDB0000718 C5H10O2
HMDB0010107 C47H83O19P3
HMDB0049512 C61H114O5
HMDB0052392 C65H118O5
HMDB0115279 C43H77O8P
HMDB0045164 C63H114O6
HMDB0009863 C45H79O13P
HMDB0047448 C67H120O6
HMDB0012062 C87H156N4O37
HMDB0056230 C43H74O5
HMDB0047644 C69H116O6
HMDB0005456 C59H102O6
HMDB0055510 C63H96O6
HMDB0008935 C41H76NO8P
HMDB0048830 C57H104O5
HMDB0012343 C36H68NO10P
HMDB0050906 C61H110O6
HMDB0044597 C65H114O6
HMDB0052504 C55H94O6
HMDB0010264 C85H146O17P2
HMDB0047480 C67H114O6
HMDB0287542 C46H78NO9P
HMDB0045046 C63H120O6
HMDB0005782 C16H14O6
HMDB0008128 C44H84NO7P
HMDB0007998 C38H74NO8P
HMDB0009290 C43H80NO8P
HMDB0288025 C48H90NO10P
HMDB0007068 C33H64O5
HMDB0012442 C44H74NO10P
HMDB0051058 C63H106O6
HMDB0055143 C61H102O5
HMDB0012780 C28H37N3O9S
HMDB0285644 C42H74NO9P
HMDB0287951 C52H90NO10P
HMDB0265455 C44H79O9P
HMDB0264394 C39H63O9P
HMDB0014759 C19H30O3
HMDB0054608 C67H106O6
HMDB0015597 C43H52N4O5
HMDB0003967 C29H42N7O18P3S
HMDB0014362 C10H15N3
HMDB0046100 C59H110O5
HMDB0266903 C38H67O9P
HMDB0054477 C67H114O6
HMDB0288771 C52H94NO10P
HMDB0054744 C65H106O6
HMDB0055326 C61H94O6
HMDB0049583 C57H94O6
HMDB0043097 C60H106O6
HMDB0055817 C67H108O6
HMDB0114954 C39H69O8P
HMDB0267685 C38H65O9P
HMDB0005386 C59H110O6
HMDB0048405 C57H102O5
HMDB0050961 C69H126O6
HMDB0264076 C43H69O9P
HMDB0266352 C47H85O10P
HMDB0033537 C21H26O6
HMDB0285798 C43H78NO9P
HMDB0265262 C43H69O9P
HMDB0009635 C49H84NO8P
HMDB0115724 C44H87O8P
HMDB0055934 C65H112O5
HMDB0115751 C45H89O8P
HMDB0008395 C42H76NO8P
HMDB0001347 C5H12O7P2
HMDB0030714 C22H28O6
HMDB0009692 C47H80NO8P
HMDB0014628 C19H17Cl2N3O5S
HMDB0047195 C63H108O6
HMDB0011939 C111H193N5O55
HMDB0264947 C43H71O9P
HMDB0009828 C45H79O13P
HMDB0015007 C10H16N2O4S3
HMDB0289637 C46H82NO8P
HMDB0115201 C39H67O8P
HMDB0007017 C35H62O5
HMDB0115592 C45H83O8P
HMDB0043502 C60H102O6
HMDB0044369 C57H100O6
HMDB0012039 C88H152N4O42
HMDB0009751 C47H90NO8P
HMDB0008287 C50H90NO8P
HMDB0009686 C45H76NO8P
HMDB0048241 C59H96O6
HMDB0049823 C65H118O6
HMDB0033307 C14H10O4
HMDB0115188 C43H67O8P
HMDB0038392 C30H22O11
HMDB0004930 C86H152N4O34
HMDB0006941 C16H23N6O10P
HMDB0012073 C83H146N4O37
HMDB0046577 C65H110O6
HMDB0052900 C57H106O5
HMDB0047344 C69H130O6
HMDB0061385 C12H7Cl3O2
HMDB0053164 C65H100O6
HMDB0011500 C19H40NO7P
HMDB0046498 C65H114O6
HMDB0054690 C67H112O6
HMDB0000588 Na
HMDB0044506 C51H88O6
HMDB0042141 C55H102O6
HMDB0285766 C44H74NO9P
HMDB0047440 C65H118O6
HMDB0263839 C39H73O10P
HMDB0045173 C63H106O6
HMDB0011670 C10H14N5O8P
HMDB0287482 C48H82NO11P
HMDB0010390 C28H58NO7P
HMDB0009152 C37H66NO8P
HMDB0285632 C42H74NO9P
HMDB0014426 C14H22N2O
HMDB0060303 C11H10O
HMDB0049096 C56H100O6
HMDB0267366 C33H59O9P
HMDB0043783 C60H98O6
HMDB0009356 C43H78NO8P
HMDB0115668 C37H73O8P
HMDB0267879 C40H69O9P
HMDB0011389 C45H88NO7P
HMDB0050607 C65H116O6
HMDB0288136 C51H86NO9P
HMDB0287156 C48H84NO9P
HMDB0049989 C65H116O6
HMDB0000652 C14H23NO15S
HMDB0262734 C31H55O9P
HMDB0288101 C51H88NO11P
HMDB0047638 C65H112O6
HMDB0007274 C39H70O5
HMDB0054605 C63H100O6
HMDB0286584 C46H78NO9P
HMDB0286358 C46H80NO9P
HMDB0054637 C63H110O5
HMDB0003052 C3H6O2
HMDB0047444 C69H126O6
HMDB0009801 C43H79O13P
HMDB0052228 C69H116O6
HMDB0007508 C41H70O5
HMDB0052269 C73H128O6
HMDB0043696 C58H98O6
HMDB0000361 C24H40O4
HMDB0047084 C67H128O6
HMDB0051650 C69H126O6
HMDB0015529 C53H83NO14
HMDB0015297 C20H27N5O2
HMDB0265181 C43H67O9P
HMDB0054037 C61H100O6
HMDB0049810 C63H112O6
HMDB0044123 C55H98O6
HMDB0011701 C54H98O6
HMDB0286544 C46H80NO11P
HMDB0263542 C42H71O10P
HMDB0050397 C67H126O6
HMDB0049859 C57H94O6
HMDB0263253 C36H65O9P
HMDB0014390 C21H25NO
HMDB0289610 C48H84NO8P
HMDB0011292 C48H86NO7P
HMDB0053934 C59H96O6
HMDB0051182 C63H104O6
HMDB0266194 C45H69O9P
HMDB0265488 C44H79O11P
HMDB0046050 C67H120O6
HMDB0044780 C55H104O6
HMDB0050130 C63H104O6
HMDB0011714 C10H10O5
HMDB0046780 C65H124O5
HMDB0046304 C62H108O6
HMDB0052568 C63H106O6
HMDB0286413 C46H82NO9P
HMDB0049396 C59H102O6
HMDB0266795 C36H63O9P
HMDB0030688 C25H24O6
HMDB0030581 C36H36O18
HMDB0114843 C41H81O8P
HMDB0288871 C32H52NO10P
HMDB0052742 C57H94O6
HMDB0012082 C23H51N2O5P
HMDB0055029 C65H102O6
HMDB0056242 C45H78O5
HMDB0263696 C41H71O9P
HMDB0267562 C37H67O10P
HMDB0006234 C6H14O12P2
HMDB0055158 C56H92O6
HMDB0001117 C12H23N2O9PS
HMDB0048730 C63H114O6
HMDB0047131 C69H128O6
HMDB0001401 C6H13O9P
HMDB0267336 C35H61O9P
HMDB0289106 C50H90NO12P
HMDB0045109 C59H102O6
HMDB0267300 C46H85O9P
HMDB0055059 C67H102O6
HMDB0264757 C43H75O10P
HMDB0265044 C43H71O9P
HMDB0288284 C50H82NO9P
HMDB0287181 C48H86NO12P
HMDB0267499 C38H63O10P
HMDB0044976 C65H122O6
HMDB0000824 C10H19NO4
HMDB0050395 C65H122O6
HMDB0008579 C52H98NO8P
HMDB0011268 C44H86NO6P
HMDB0266019 C43H73O10P
HMDB0052162 C65H112O6
HMDB0011888 C82H150N2O31
HMDB0047802 C53H94O6
HMDB0264792 C43H75O10P
HMDB0007035 C41H80O5
HMDB0053475 C63H108O6
HMDB0287391 C46H80NO11P
HMDB0115324 C39H67O8P
HMDB0056047 C45H86O5
HMDB0266807 C36H63O9P
HMDB0044814 C67H128O6
HMDB0047610 C67H120O6
HMDB0050126 C61H104O6
HMDB0043232 C56H100O6
HMDB0264160 C41H65O9P
HMDB0046384 C63H120O6
HMDB0014995 C21H25N
HMDB0008591 C44H82NO8P
HMDB0048989 C59H96O6
HMDB0008081 C46H82NO8P
HMDB0049093 C54H100O6
HMDB0265630 C47H81O9P
HMDB0054782 C65H102O6
HMDB0047564 C67H122O6
HMDB0045281 C65H106O6
HMDB0042263 C63H112O6
HMDB0042753 C51H92O6
HMDB0052363 C71H114O6
HMDB0061461 C50H88NO10P
HMDB0266664 C33H53O9P
HMDB0050199 C61H96O6
HMDB0266876 C38H63O9P
HMDB0051833 C67H118O6
HMDB0266313 C47H85O10P
HMDB0008853 C37H72NO7P
HMDB0046576 C65H112O6
HMDB0050721 C69H120O6
HMDB0042916 C57H94O6
HMDB0031361 C25H30O5
HMDB0000277 C18H38NO5P
HMDB0050806 C61H100O6
HMDB0009021 C38H74NO8P
HMDB0050371 C61H108O6
HMDB0003213 C18H32O16
HMDB0052114 C67H114O6
HMDB0115234 C45H89O8P
HMDB0046131 C59H104O6
HMDB0048205 C61H100O6
HMDB0015257 C16H12O3
HMDB0052203 C69H116O6
HMDB0055355 C61H104O5
HMDB0264023 C41H71O11P
HMDB0263679 C41H71O9P
HMDB0046685 C63H116O6
HMDB0043033 C52H94O6
HMDB0055937 C69H100O6
HMDB0052755 C57H102O5
HMDB0267745 C39H69O9P
HMDB0043680 C56H92O6
HMDB0007404 C43H72O5
HMDB0266150 C47H71O9P
HMDB0043771 C58H104O5
HMDB0054546 C67H114O6
HMDB0043611 C64H112O6
HMDB0265690 C45H79O10P
HMDB0265300 C43H67O9P
HMDB0050101 C61H110O6
HMDB0004858 C77H139N3O31
HMDB0056218 C45H84O5
HMDB0005478 C63H98O6
HMDB0043156 C60H110O6
HMDB0263905 C41H69O9P
HMDB0044880 C55H94O6
HMDB0265651 C45H79O9P
HMDB0000163 C12H22O11
HMDB0049196 C65H112O6
HMDB0263130 C37H63O10P
HMDB0054435 C61H104O6
HMDB0054568 C69H110O6
HMDB0001031 C5H11O7P
HMDB0004847 C63H116N2O21
HMDB0001263 C6H11NO3
HMDB0262969 C37H65O9P
HMDB0263949 C41H67O9P
HMDB0007032 C39H66O5
HMDB0047345 C69H130O6
HMDB0014808 C19H21N5O2
HMDB0007629 C45H86O5
HMDB0009974 C45H84O16P2
HMDB0051548 C61H110O6
HMDB0008630 C48H86NO8P
HMDB0052774 C61H100O6
HMDB0288190 C50H84NO9P
HMDB0286645 C46H78NO9P
HMDB0047711 C63H118O5
HMDB0266334 C45H85O9P
HMDB0268265 C44H79O9P
HMDB0289266 C46H76NO10P
HMDB0053715 C67H120O6
HMDB0013848 C24H29N5O4
HMDB0049176 C59H114O5
HMDB0030780 C25H26O5
HMDB0008339 C46H80NO8P
HMDB0115627 C44H87O8P
HMDB0015538 C14H12O3S
HMDB0048350 C59H96O6
HMDB0043089 C62H118O6
HMDB0007118 C41H72O5
HMDB0050568 C69H128O6
HMDB0015340 C16H23NO
HMDB0007445 C38H68O5
HMDB0013882 C19H16O5
HMDB0050854 C65H124O5
HMDB0045916 C63H106O6
HMDB0263112 C35H65O10P
HMDB0055492 C65H98O6
HMDB0011253 C46H84NO7P
HMDB0045017 C63H104O6
HMDB0009453 C43H76NO8P
HMDB0043244 C54H94O6
HMDB0046277 C59H104O6
HMDB0048004 C57H100O6
HMDB0046337 C63H120O6
HMDB0007267 C45H84O5
HMDB0052442 C57H100O6
HMDB0042395 C57H108O6
HMDB0042266 C61H110O6
HMDB0263310 C37H67O11P
HMDB0265509 C44H77O9P
HMDB0287875 C50H90NO9P
HMDB0050945 C61H106O6
HMDB0048678 C57H100O6
HMDB0286443 C46H84NO12P
HMDB0051138 C65H120O5
HMDB0251846 C257H381N73O83S7
HMDB0011639 C9H9NO5
HMDB0042698 C53H92O6
HMDB0011564 C19H38O4
HMDB0288597 C52H96NO9P
HMDB0051883 C65H116O5
HMDB0053054 C63H116O5
HMDB0055400 C55H88O6
HMDB0049313 C61H106O6
HMDB0001270 C3H8O10P2
HMDB0285969 C44H80NO10P
HMDB0054869 C65H102O6
HMDB0289124 C52H90NO10P
HMDB0012107 C47H93N2O6P
HMDB0006792 C12H22O11
HMDB0263609 C41H71O10P
HMDB0286995 C48H86NO9P
HMDB0049822 C65H122O6
HMDB0265238 C43H69O9P
HMDB0289411 C46H80NO10P
HMDB0049020 C63H102O6
HMDB0014439 C22H28O2
HMDB0009647 C41H70NO8P
HMDB0288221 C50H86NO10P
HMDB0265293 C41H71O10P
HMDB0051197 C61H100O6
HMDB0244101 C10H6O2
HMDB0289441 C44H80NO8P
HMDB0049291 C59H104O6
HMDB0042531 C57H102O6
HMDB0045903 C65H118O6
HMDB0053850 C59H96O6
HMDB0047088 C65H122O6
HMDB0007703 C49H86O5
HMDB0008535 C48H90NO8P
HMDB0045613 C63H120O6
HMDB0033752 C9H10O3
HMDB0009499 C47H86NO8P
HMDB0287004 C48H86NO11P
HMDB0049327 C61H104O6
HMDB0262656 C33H57O9P
HMDB0268329 C46H79O9P
HMDB0287659 C48H78NO9P
HMDB0007823 C43H82O5
HMDB0009357 C43H76NO8P
HMDB0286699 C48H78NO9P
HMDB0263665 C39H71O9P
HMDB0051561 C65H120O6
HMDB0010312 C89H142O17P2
HMDB0044855 C67H118O6
HMDB0048019 C57H92O6
HMDB0054479 C69H116O6
HMDB0014939 C17H12ClF3N2O
HMDB0047275 C67H122O6
HMDB0285912 C44H80NO9P
HMDB0115352 C41H71O8P
HMDB0266988 C36H65O9P
HMDB0267696 C38H67O10P
HMDB0010110 C45H81O19P3
HMDB0042790 C53H92O6
HMDB0011561 C17H34O4
HMDB0014018 C12H18O2
HMDB0014359 C16H20N4O3S
HMDB0009931 C45H80O16P2
HMDB0008723 C44H74NO8P
HMDB0042446 C57H96O6
HMDB0051603 C67H118O6
HMDB0000414 C24H40O5
HMDB0010166 C46H80NO10P
HMDB0009107 C45H82NO8P
HMDB0268076 C42H77O12P
HMDB0000482 C8H16O2
HMDB0263995 C41H69O9P
HMDB0043019 C50H96O6
HMDB0055187 C65H110O6
HMDB0009524 C45H82NO8P
HMDB0268234 C43H79O11P
HMDB0014888 C13H20N2O
HMDB0054990 C61H100O6
HMDB0286395 C48H82NO10P
HMDB0011302 C40H78NO7P
HMDB0285664 C44H76NO9P
HMDB0115380 C43H75O8P
HMDB0054935 C61H100O6
HMDB0052902 C61H108O6
HMDB0011629 C10H12N5O7P
HMDB0060336 C11H20N2O2
HMDB0002196 Bi
HMDB0061431 C47H82NO10P
HMDB0050733 C65H104O6
HMDB0007161 C39H72O5
HMDB0286333 C46H82NO9P
HMDB0054694 C71H122O6
HMDB0011821 C93H165N3O39
HMDB0289155 C52H92NO11P
HMDB0044314 C59H108O6
HMDB0289786 C46H80NO8P
HMDB0268100 C42H73O9P
HMDB0289141 C52H92NO13P
HMDB0264987 C43H69O9P
HMDB0042881 C57H98O6
HMDB0055232 C59H96O6
HMDB0052887 C57H98O6
HMDB0046313 C61H112O6
HMDB0053361 C55H94O6
HMDB0052862 C56H94O6
HMDB0262853 C36H63O9P
HMDB0010589 C40H75O10P
HMDB0043126 C62H110O6
HMDB0056216 C43H80O5
HMDB0046601 C67H120O6
HMDB0052316 C63H114O5
HMDB0009743 C47H92NO7P
HMDB0061444 C49H86NO10P
HMDB0010549 C65H98O6
HMDB0045070 C67H118O6
HMDB0046092 C63H108O6
HMDB0030578 C15H16O4
HMDB0049953 C63H104O6
HMDB0053830 C69H116O6
HMDB0009738 C51H90NO8P
HMDB0287916 C50H88NO9P
HMDB0044167 C59H108O6
HMDB0011349 C41H78NO7P
HMDB0264898 C43H73O10P
HMDB0265637 C47H81O9P
HMDB0014593 C22H22FN3O2
HMDB0286946 C48H88NO9P
HMDB0287196 C46H84NO9P
HMDB0049593 C59H94O6
HMDB0047059 C63H116O6
HMDB0267640 C38H67O9P
HMDB0055452 C57H100O5
HMDB0042330 C51H98O5
HMDB0015143 C6H14O6S2
HMDB0006833 C5H8O4
HMDB0011459 C45H78NO7P
HMDB0267901 C40H69O11P
HMDB0015555 C16H24N2O2
HMDB0052157 C69H126O6
HMDB0030799 C21H24O4
HMDB0042100 C50H94O6
HMDB0015259 C18H15Cl3N2O
HMDB0262653 C33H57O9P
HMDB0011968 C98H172N4O47
HMDB0114952 C39H71O8P
HMDB0051748 C69H126O6
HMDB0010471 C53H92O6
HMDB0045774 C61H112O6
HMDB0265873 C45H73O9P
HMDB0288354 C50H82NO10P
HMDB0288993 C50H82NO10P
HMDB0114870 C41H67O8P
HMDB0289738 C46H82NO8P
HMDB0264483 C42H75O10P
HMDB0010372 C49H86O2
HMDB0043258 C54H100O6
HMDB0289006 C50H86NO10P
HMDB0044870 C53H94O6
HMDB0052495 C63H110O6
HMDB0048767 C55H96O6
HMDB0005431 C55H102O6
HMDB0043664 C54H94O6
HMDB0055030 C61H98O6
HMDB0048893 C61H98O6
HMDB0049670 C63H100O6
HMDB0267352 C35H61O10P
HMDB0049781 C59H110O6
HMDB0010592 C40H71O10P
HMDB0047188 C63H112O6
HMDB0052286 C63H110O6
HMDB0285895 C44H80NO9P
HMDB0008365 C44H80NO8P
HMDB0288846 C28H50NO11P
HMDB0266628 C31H53O11P
HMDB0115663 C38H75O8P
HMDB0264487 C44H75O9P
HMDB0267515 C37H65O9P
HMDB0011252 C46H86NO7P
HMDB0001188 C30H50O
HMDB0010708 C40H77NO8
